time,open,high,low,close,Volume
1630274400,3263,3374.5,3165.25,3359.5,3711
1630360800,3365.5,3509.25,3205,3408,5589
1630447200,3416,3829.25,3389,3748,4734
1630533600,3784.25,3874.25,3749.5,3828,3394
1630620000,3840,4056.25,3729.5,3935.75,4493
1630879200,3982.75,4000.25,3179.75,3426.25,10897
1631052000,3377.5,3557.75,3227.75,3476.75,5906
1631138400,3482.5,3582.25,3404.75,3441.5,5073
1631224800,3465.75,3523.25,3210,3258.5,4506
1631484000,3343.75,3455.25,3110,3295.25,6131
1631570400,3287.25,3420,3278,3382,2160
1631656800,3367.75,3586.25,3350,3569.5,3069
1631743200,3575.5,3685,3486.75,3496.25,3998
1631829600,3560,3603.25,3364.25,3376.75,4677
1632088800,3355.5,3361.75,2913,3017.25,8623
1632175200,3024.5,3105.5,2751.5,2766.5,8032
1632261600,2801,3087.25,2709.75,3022.25,7406
1632348000,3064.75,3198.5,3051.5,3167.5,2237
1632434400,3189.75,3189.75,2743.25,2963,9041
1632693600,3092.5,3194.75,2969,2973,4513
1632780000,2998.25,3047,2816,2873.5,5119
1632866400,2882.25,2960.25,2790.75,2834,3715
1632952800,2836,3068.75,2822.5,2977.25,4786
1633039200,3008.5,3346,2981.5,3322.5,5817
1633298400,3413.5,3461.5,3291.75,3410,5835
1633384800,3424.25,3560.75,3385,3552.5,2590
1633471200,3570,3670,3363,3589.5,5968
1633557600,3612,3674.75,3490.5,3650.75,3418
1633644000,3656.25,3700,3570,3571.75,3360
1633903200,3502,3654.75,3395.25,3512,4292
1633989600,3527.75,3570.5,3421.5,3501.5,3904
1634076000,3510.5,3617.75,3434,3601.75,4005
1634162400,3606.25,3853.75,3606,3786.25,3326
1634248800,3805.5,3936.5,3756,3915,3757
1634508000,3799.5,3924.5,3685,3753.5,3986
1634594400,3767.5,3899,3738,3823.25,4169
1634680800,3829.75,4167.25,3829.75,4131.75,4031
1634767200,4140.25,4404,4016.5,4102.75,8554
1634853600,4104.75,4183,3897.75,3985.5,5787
1635112800,4081.5,4251,4070,4195.75,4063
1635199200,4196.75,4304.75,4138.75,4268,3982
1635285600,4247.5,4314.25,3928.5,3982.75,7296
1635372000,4043.5,4342.25,3935,4290.75,2902
1635458400,4300.5,4515,4282,4458.75,4408
1635717600,4347.5,4415.25,4170,4319.5,3798
1635804000,4314.75,4565,4302.75,4531.75,5846
1635890400,4565,4719.75,4481.5,4649.75,2840
1635976800,4650.5,4652.5,4446,4535.75,4404
1636063200,4526.75,4612,4471.25,4476.5,1912
1636326000,4609.75,4839.5,4609.75,4807.75,1956
1636412400,4811.25,4880.5,4739.25,4829,2399
1636498800,4781.25,4902.75,4478,4579.5,5027
1636585200,4662.5,4804.25,4592.75,4762.25,2419
1636671600,4766.25,4838,4516,4664.5,4701
1636930800,4600,4790,4548.25,4574.75,2874
1637017200,4579.75,4591.5,4104,4258,8199
1637103600,4246.5,4281,4065.5,4271.75,3849
1637190000,4255.25,4358,3965,4030.5,6869
1637276400,3990.25,4323.5,3963.5,4293.25,4675
1637535600,4319,4352,4023,4081.5,6707
1637622000,4106.25,4391.5,4064.5,4352.75,6761
1637708400,4420.25,4420.25,4206.75,4305.5,4136
1637794800,4293,4633.25,3935.5,4090,7922
1638140400,4238.75,4503.5,4238.75,4486.75,4480
1638226800,4488.75,4807.75,4394.75,4668,9124
1638313200,4670.25,4827.25,4551,4587,5468
1638399600,4592,4662.5,4435,4569.75,5197
1638486000,4583.5,4683.25,4028,4213.25,6550
1638745200,4177.5,4351.5,3900,4339.5,4634
1638831600,4350.5,4440,4275,4307.5,2832
1638918000,4273,4473,4232,4437.5,3211
1639004400,4416.5,4510,4073.5,4161,4318
1639090800,4166.5,4237,3927.5,3986,3868
1639350000,4133,4161.5,3662.5,3755,5189
1639436400,3783.5,3884,3680,3848.5,2781
1639522800,3827,4104,3640,4067.5,4239
1639609200,4041,4120,3973.5,4039.5,3362
1639695600,3986.5,4004.5,3689.5,3900,3462
1639954800,3974,3994,3755,3912,2752
1640041200,3899.5,4068,3899.5,4024.5,2287
1640127600,4034,4079,3933.5,4020.5,1797
1640214000,3991,4160.5,3888.5,4120.5,2758
1640559600,4119.5,4136.5,4031,4063,1817
1640646000,4060,4069,3751,3799.5,4058
1640732400,3796.5,3822.5,3692,3717.5,3041
1640818800,3739,3773.5,3586,3734.5,1974
1640905200,3691.5,3819.5,3626,3685,1995
1641164400,3822.5,3864.5,3684,3725.5,2319
1641250800,3750.5,3902.5,3720,3830.5,2319
1641337200,3826,3851,3542.5,3544,3042
1641423600,3540.5,3556,3285,3422.5,4512
1641510000,3417.5,3417.5,3055,3198,5117
1641769200,3162.5,3180,2918,3064.5,5773
1641855600,3051,3263.5,3046.5,3236.5,3603
1641942000,3240,3411.5,3207.5,3357,3831
1642028400,3357,3413.5,3229,3262,2765
1642114800,3264,3345,3187,3340,3098
1642374000,3350,3366,3082,3157,5847
1642546800,3170,3175,3042.5,3115.5,6707
1642633200,3112.5,3273.5,3072.5,3072.5,5607
1642719600,3057,3057,2553.5,2610.5,8154
1642978800,2449.5,2551,2158,2435,12761
1643065200,2430,2507.5,2349.5,2418.5,4730
1643151600,2439,2718,2415.5,2421.5,8537
1643238000,2434,2520,2312,2351,3112
1643324400,2375,2549.5,2354,2529,3409
1643583600,2576.5,2705,2480.5,2674,4449
1643670000,2679.5,2813,2675,2797,3134
1643756400,2785,2813,2606.5,2649.5,4603
1643842800,2672,2717.5,2570,2659.5,3115
1643929200,2654,2985,2654,2964,8983
1644188400,2996,3194,2988,3155.5,4941
1644274800,3156,3239,3032.5,3116.5,4568
1644361200,3125,3282,3063.5,3245,3760
1644447600,3256,3292,3088.5,3116.5,5895
1644534000,3119,3146.5,2911,2926.5,4234
1644793200,2910.5,2970,2831.5,2913,4136
1644879600,2938,3154,2916.5,3107,4218
1644966000,3124,3204,3047,3140,3370
1645052400,3156.5,3160,2853,2896,4883
1645138800,2893.5,2944,2752.5,2786.5,4261
1645398000,2665,2762,2497.5,2606.5,8913
1645570800,2604,2756,2599.5,2610,4572
1645657200,2625.5,2737.5,2305.5,2629,4097
1645743600,2582,2751,2569,2708,3597
1646002800,2632,2848.5,2570,2829,5147
1646089200,2879,3042,2858.5,2964,5117
1646175600,2979,3054.5,2921,2983.5,4250
1646262000,2960.5,2975.5,2787.5,2809.5,3604
1646348400,2829,2850.5,2594,2597,3244
1646607600,2626.5,2646.5,2442.5,2478,3712
1646694000,2494,2625,2479.5,2559,3983
1646780400,2569,2776,2566,2711,4000
1646866800,2723,2736.5,2550.5,2602.5,3401
1646953200,2612.5,2676,2521,2569,2573
1647208800,2561,2610,2488.5,2517,2746
1647295200,2535.5,2672,2501,2628.5,3125
1647381600,2634,2794.5,2605,2776.5,4492
1647468000,2765.5,2842,2747.5,2817,2897
1647554400,2830.5,2992.5,2774.5,2954,3482
1647813600,2889,2967,2834.5,2919.5,2599
1647900000,2925,3062.5,2889,3004.5,4030
1647986400,3019.5,3049.5,2922.5,2986,4279
1648072800,3008.5,3150,3008.5,3115,3117
1648159200,3124,3211.5,3092.5,3147,2960
1648418400,3268,3452.5,3268,3441,2997
1648504800,3407,3506,3342.5,3408,3086
1648591200,3390,3463.5,3351.5,3424,2144
1648677600,3400,3460.5,3271,3306.5,2768
1648764000,3301,3501,3226.5,3451.5,3218
1649023200,3530,3595.5,3415,3517.5,2907
1649109600,3530.5,3568.5,3420.5,3444,3075
1649196000,3460,3464.5,3169.5,3232,5045
1649282400,3215,3266.5,3138,3242,2408
1649368800,3217,3318,3215.5,3246.5,4067
1649628000,3273.5,3279,2966,2993.5,5779
1649714400,2970,3084.5,2946.5,2986,4263
1649800800,3007,3116,2992.5,3103,4236
1649887200,3100.5,3145.5,2974.5,3012.5,2714
1650232800,3046,3075.5,2880,3002.5,3470
1650319200,3040,3132,3029,3089,2807
1650405600,3100.5,3169.5,3035.5,3088.5,3365
1650492000,3082.5,3183,2988.5,2996,4615
1650578400,2994,3030,2931.5,2971,2573
1650837600,2939.5,3025.5,2790.5,2992,4829
1650924000,3010,3038,2797.5,2826,4471
1651010400,2830.5,2920,2763.5,2865,3739
1651096800,2874,2975,2852.5,2946,2317
1651183200,2922,2942,2770,2800.5,3666
1651442400,2811.5,2869,2772.5,2821.5,2452
1651528800,2862,2882.5,2750,2785.5,2056
1651615200,2780,2970.5,2769.5,2944,3767
1651701600,2939.5,2957.5,2683.5,2755,5236
1651788000,2731,2757.5,2628.5,2704.5,3993
1652047200,2550,2552.5,2220,2288.5,7329
1652133600,2295.5,2451.5,2194.5,2318.5,6533
1652220000,2291.5,2448.5,2016.5,2032,11486
1652306400,2074.5,2190,1706.5,1919.5,12103
1652392800,1914,2143.5,1892,2038,5635
1652652000,2112.5,2162.5,1977,2029.5,4516
1652738400,2040,2121,2005,2050.5,4466
1652824800,2089,2110,1931,1964.5,4271
1652911200,1955.5,2039,1899,2008,5578
1652997600,2001.5,2063.5,1915.5,1951.5,5224
1653256800,2015,2085.5,1975,1993.5,5196
1653343200,1987,1990.5,1907,1963.5,5746
1653429600,1980,2020,1931.5,1959,6185
1653516000,1963,1968,1722.5,1822,4002
1653602400,1838,1840,1705.5,1738.5,5304
1653861600,1807,2017,1785,1950,8771
1654034400,1941.5,1971,1757,1791,5460
1654120800,1793,1842,1778,1824,4046
1654207200,1832.5,1853,1730,1756.5,3660
1654466400,1803.5,1920,1799,1860,7088
1654552800,1870.5,1873,1717.5,1847,5113
1654639200,1843.5,1845.5,1751,1794,5051
1654725600,1805.5,1833,1774.5,1792.5,2725
1654812000,1790.5,1805,1651.5,1676,8489
1655071200,1465.5,1472.5,1164.5,1236,18206
1655157600,1227.5,1265.5,1075,1187.5,13532
1655244000,1165,1229.5,1010,1179.5,25686
1655330400,1224.5,1254,1079,1098.5,11624
1655416800,1101.5,1116.5,1047,1093,7857
1655676000,1128,1192.5,1048.5,1118.5,15584
1655848800,1123.5,1138,1041.5,1047,7918
1655935200,1058.5,1149,1042,1130,2015
1656021600,1125.5,1241.5,1117.5,1219.5,7055
1656280800,1232,1236.5,1170,1199.5,5011
1656367200,1197.5,1234.5,1147.5,1157.5,4642
1656453600,1162.5,1164,1083.5,1107.5,5208
1656540000,1110,1116.5,994,1005,7712
1656626400,1017.5,1118,1009.5,1065.5,6197
1656885600,1073,1172,1041,1153.5,12923
1657058400,1148.5,1167,1110,1158.5,5207
1657144800,1164.5,1252.5,1160,1236,4500
1657231200,1239,1275,1191,1241,3592
1657490400,1177,1196.5,1125.5,1136.5,3821
1657576800,1120,1120,1029.5,1044.5,5497
1657663200,1038.5,1102.5,1002.5,1074.5,6118
1657749600,1088.5,1212.5,1069,1193.5,8342
1657836000,1182,1287.5,1179.5,1256,7009
1658095200,1359,1529.5,1333.5,1471,10490
1658181600,1487,1633,1484.5,1558,11227
1658268000,1577.5,1622.5,1484,1519.5,8944
1658354400,1545.5,1604,1461.5,1587.5,7658
1658440800,1593,1648,1519.5,1529.5,7218
1658700000,1626,1665,1456,1519.5,7247
1658786400,1513,1513,1356.5,1378.5,5584
1658872800,1385,1615,1385,1605,9195
1658959200,1619,1794,1603.5,1768.5,4081
1659045600,1751,1757.5,1662.5,1736,5253
1659304800,1708.5,1708.5,1611.5,1625,4784
1659391200,1627,1683,1562,1653.5,5667
1659477600,1663,1688,1592.5,1645.5,4231
1659564000,1639.5,1668.5,1581,1591,6226
1659650400,1584,1728.5,1584,1680,8296
1659909600,1723.5,1822.5,1692.5,1800.5,6235
1659996000,1776,1795.5,1668.5,1697,6279
1660082400,1710,1861,1654.5,1847,8083
1660168800,1867,1947.5,1850.5,1905.5,6785
1660255200,1901,1941.5,1857.5,1941.5,3971
1660514400,1958.5,2017.5,1875,1902,5435
1660600800,1908.5,1919.5,1851.5,1883,4100
1660687200,1875.5,1961,1818,1848.5,6119
1660773600,1838,1884.5,1821,1876,2791
1660860000,1871,1875,1674.5,1681,5957
1661119200,1624.5,1629.5,1528,1578,4996
1661205600,1568,1675.5,1561,1648,5254
1661292000,1652.5,1693,1603.5,1687,4097
1661378400,1669,1715.5,1643,1701.5,1971
1661464800,1689.5,1693,1512,1533.5,8725
1661724000,1464.5,1538.5,1404.5,1528.5,5512
1661810400,1518.5,1592.5,1453.5,1540.5,6788
1661896800,1522,1606.5,1500,1553.5,5471
1661983200,1559,1570.5,1489,1564,5521
1662069600,1571.5,1637.5,1522,1549,6635
1662328800,1541.5,1672.5,1529.5,1560,10827
1662501600,1564.5,1636.5,1469.5,1624,5608
1662588000,1629,1650.5,1578,1629.5,5736
1662674400,1627,1739,1611,1712,7375
1662933600,1722,1773,1675.5,1707,5844
1663020000,1700,1758,1551,1589.5,10431
1663106400,1582.5,1599,1529,1581,5725
1663192800,1598.5,1650.5,1451.5,1498.5,14455
1663279200,1480,1485,1402.5,1434.5,5543
1663538400,1338.5,1369.5,1277,1357.5,5667
1663624800,1382,1391,1327,1339.5,5007
1663711200,1322,1425.5,1298,1312.5,8564
1663797600,1256,1336,1216,1323.5,6571
1663884000,1309,1360,1258.5,1300,6367
1664143200,1278,1340.5,1268,1325,5317
1664229600,1309.5,1400,1294.5,1323.5,6904
1664316000,1320,1355,1242,1349,7449
1664402400,1340,1344.5,1280.5,1328.5,2992
1664488800,1324.5,1369.5,1307,1324.5,6021
1664748000,1285,1325.5,1253.5,1319.5,5549
1664834400,1317,1380,1310.5,1362,4243
1664920800,1356.5,1366,1311.5,1340,3797
1665007200,1346,1384.5,1345,1363.5,4543
1665093600,1345.5,1359.5,1302.5,1327,4498
1665352800,1314,1334.5,1289,1302.5,3794
1665439200,1301,1301,1260.5,1280,4514
1665525600,1272,1304.5,1269,1296,3409
1665612000,1293.5,1299,1179.5,1291,9225
1665698400,1292.5,1344.5,1279,1298,7083
1665957600,1287.5,1336,1287.5,1328.5,3841
1666044000,1334.5,1341,1283,1313,5274
1666130400,1308.5,1313,1284,1293,4017
1666216800,1290,1310.5,1267.5,1280.5,5467
1666303200,1281.5,1306,1250.5,1302,6091
1666562400,1327,1370.5,1323,1352,6817
1666648800,1348,1526,1334,1476,10274
1666735200,1479.5,1596.5,1447.5,1557,8263
1666821600,1547,1584,1514,1531.5,3379
1666908000,1528,1579.5,1480.5,1565,5000
1667167200,1594.5,1638,1547.5,1566,4694
1667253600,1562.5,1616,1553,1579,3247
1667340000,1574.5,1623.5,1502.5,1516,7010
1667426400,1513.5,1560.5,1506.5,1544,3421
1667512800,1543,1682,1521,1648,7196
1667775600,1603.5,1610.5,1548,1575.5,3979
1667862000,1562.5,1581.5,1233,1332,29223
1667948400,1315.5,1341.5,1029,1066,22384
1668034800,1096.5,1322.5,1044.5,1297.5,10068
1668121200,1285.5,1298.5,1159,1241.5,6770
1668380400,1203,1261,1130.5,1202.5,4703
1668466800,1195.5,1271.5,1195.5,1235,4640
1668553200,1232,1255,1157.5,1185.5,5674
1668639600,1193.5,1210,1158,1195,4327
1668726000,1193,1222.5,1184.5,1200,2852
1668985200,1144,1144,1070.5,1087.5,7098
1669071600,1097,1138.5,1066.5,1127,5871
1669158000,1083.5,1158,1080,1140.5,2484
1669244400,1145,1188.5,1141.5,1166.5,3113
1669590000,1183.5,1202,1122.5,1151,4334
1669676400,1148,1208.5,1136,1198.5,3728
1669762800,1207.5,1297,1192.5,1295.5,6567
1669849200,1301,1301,1257,1272.5,3362
1669935600,1273,1295.5,1256.5,1288.5,2344
1670194800,1275,1306,1237.5,1254,3576
1670281200,1254.5,1263.5,1235,1248.5,1265
1670367600,1249.5,1274.5,1211.5,1229,2440
1670454000,1223.5,1292,1215.5,1276,3664
1670540400,1284,1294.5,1251,1253.5,2297
1670799600,1261.5,1277.5,1234.5,1271.5,1963
1670886000,1269.5,1348.5,1251.5,1319,5319
1670972400,1316,1352.5,1298,1310,3725
1671058800,1307.5,1308,1256.5,1264,3085
1671145200,1262,1278.5,1178.5,1188.5,5089
1671404400,1182,1189.5,1158,1171,2445
1671490800,1154,1228,1154,1214,4140
1671577200,1214,1219,1198.5,1210.5,1551
1671663600,1206.5,1234.5,1175,1213.5,3154
1671750000,1214,1229,1208,1218.5,2694
1672095600,1215.5,1232.5,1198,1210.5,3074
1672182000,1207,1214,1179,1187,4428
1672268400,1168.5,1189,1162,1180.5,2519
1672354800,1185.5,1193.5,1163,1189.5,2103
1672700400,1212.5,1219,1198,1208,2348
1672786800,1199.5,1271,1199.5,1251,6477
1672873200,1249,1257.5,1239,1251,2081
1672959600,1250.5,1278,1234,1264.5,4131
1673218800,1268.5,1348,1268.5,1318,5623
1673305200,1318,1350.5,1315.5,1340.5,2587
1673391600,1339.5,1348,1321,1343,2451
1673478000,1350,1440.5,1350,1429,7382
1673564400,1425.5,1467,1400.5,1459.5,3941
1673823600,1562,1610,1523,1583,8227
1673996400,1575,1613,1502,1532,9607
1674082800,1529,1567,1507.5,1546.5,3252
1674169200,1555,1656,1543.5,1645.5,5318
1674428400,1633.5,1652.5,1588.5,1632,4490
1674514800,1631.5,1644,1593,1602,2893
1674601200,1561.5,1624,1516.5,1619.5,5480
1674687600,1591.5,1643,1583.5,1612.5,3219
1674774000,1609.5,1632.5,1561,1609,5229
1675033200,1642,1665.5,1540,1562.5,5812
1675119600,1567,1614.5,1567,1583.5,3104
1675206000,1599,1660,1562.5,1645,4591
1675292400,1652,1727.5,1642.5,1651,8124
1675378800,1667.5,1687.5,1635.5,1666.5,5480
1675638000,1645.5,1666.5,1617,1646.5,4301
1675724400,1638,1688,1610.5,1675.5,4846
1675810800,1678.5,1706.5,1635.5,1656,4356
1675897200,1658.5,1660.5,1527,1540.5,7209
1675983600,1544,1557,1490.5,1504.5,4217
1676242800,1517,1526,1463,1488.5,6821
1676329200,1496.5,1570,1481.5,1555.5,6224
1676415600,1556,1687,1543.5,1672.5,6061
1676502000,1672,1748,1668.5,1687.5,8367
1676588400,1652.5,1727,1633,1698.5,5484
1676847600,1690,1723,1637,1643.5,8803
1677020400,1655.5,1668,1596,1618.5,6708
1677106800,1648,1688,1640,1655,2864
1677193200,1656,1673.5,1581.5,1612.5,6366
1677452400,1638.5,1677,1618,1637.5,4353
1677538800,1643,1658.5,1606,1614,2715
1677625200,1618.5,1681,1603,1669,4537
1677711600,1668,1689.5,1627,1649,3602
1677798000,1657.5,1659,1538,1561,6953
1678057200,1566,1587,1556,1570,2115
1678143600,1572.5,1587,1535.5,1553,3710
1678230000,1556,1572.5,1543,1553.5,3947
1678316400,1545,1547,1403.5,1432,8433
1678402800,1431,1437.5,1367,1424,8257
1678658400,1557,1702,1527.5,1676.5,14034
1678744800,1674.5,1788.5,1663,1713,8711
1678831200,1698.5,1726,1617,1653.5,6469
1678917600,1662,1698,1637,1665.5,3241
1679004000,1681,1773,1669,1754,5165
1679263200,1805,1821.5,1747.5,1768,4588
1679349600,1763,1849.5,1730.5,1810,5169
1679436000,1803,1831,1717,1737.5,4941
1679522400,1724.5,1868,1719.5,1827.5,6319
1679608800,1824,1828,1731,1755,3960
1679868000,1771.5,1783.5,1688,1712,4297
1679954400,1713.5,1798,1703,1778.5,3242
1680040800,1775.5,1829.5,1769,1803.5,3134
1680127200,1802.5,1838.5,1772.5,1808,1953
1680213600,1804.5,1871,1789,1832,4100
1680472800,1801,1851,1772,1793,3928
1680559200,1807.5,1905,1805.5,1888.5,6207
1680645600,1883.5,1955,1869.5,1917,4995
1680732000,1919.5,1922,1858.5,1867.5,3441
1680818400,1868.5,1891,1847.5,1862,1009
1681077600,1879.5,1920.5,1851.5,1897.5,3578
1681164000,1900.5,1952.5,1890,1903,3659
1681250400,1899.5,1948,1862,1920,6750
1681336800,1925,2039.5,1907,2018,8270
1681423200,2019,2147,2016,2117,7003
1681682400,2140.5,2144.5,2065.5,2084.5,2959
1681768800,2089,2134,2057.5,2099.5,3027
1681855200,2100.5,2113,1950.5,1983,7039
1681941600,1977.5,1985,1916,1941.5,5649
1682028000,1945.5,1957,1825,1836,4639
1682287200,1852.5,1890,1805.5,1841.5,3739
1682373600,1835,1864.5,1799.5,1859,3440
1682460000,1874,1965,1781.5,1865,6924
1682546400,1877,1949.5,1870.5,1929.5,2745
1682632800,1924.5,1932,1882,1901.5,3025
1682892000,1921.5,1921.5,1808,1808,3046
1682978400,1825,1886,1820.5,1876,2935
1683064800,1876,1899,1845.5,1876.5,2825
1683151200,1891.5,1925,1870.5,1883.5,2245
1683237600,1876,2012,1874,2002,6233
1683496800,1917.5,1924,1814.5,1843.5,5386
1683583200,1844.5,1864.5,1833.5,1848.5,1772
1683669600,1847,1890.5,1790.5,1862.5,5317
1683756000,1839,1850,1769.5,1794,4234
1683842400,1796,1802,1738,1788.5,3622
1684101600,1812,1852,1787,1829,3327
1684188000,1832,1835,1796.5,1822,2169
1684274400,1829,1839,1783.5,1830,3568
1684360800,1826,1834.5,1771,1795.5,3158
