time,open,high,low,close,Volume
1499637600,1416.4,1419.3,1403.7,1409,2658
1499724000,1408.6,1414.1,1400,1414,5843
1499810400,1413.5,1432.8,1411.6,1422.9,5998
1499896800,1422.8,1426,1413.8,1425.8,4203
1499983200,1425.7,1433.3,1420.8,1428.3,4915
1500242400,1429.1,1434.6,1422.4,1432,5151
1500328800,1428.9,1431.8,1420.3,1427.7,5815
1500415200,1426.7,1443,1425.1,1441.6,8112
1500501600,1440.7,1445.5,1438.5,1443.5,8966
1500588000,1442.1,1444.5,1432.3,1434.5,8294
1500847200,1434.9,1438,1427.9,1435.5,7007
1500933600,1435.5,1452.3,1435.5,1450.7,10881
1501020000,1450.7,1452.2,1439.8,1442.2,10838
1501106400,1443.1,1447,1424.7,1433,23019
1501192800,1431.7,1432.9,1424.1,1429.2,12890
1501452000,1429.4,1433.4,1419.1,1424.1,11694
1501538400,1428.9,1432.1,1419.1,1427.4,9124
1501624800,1427.4,1429.3,1406.3,1411.9,18192
1501711200,1411.2,1414.3,1400.5,1404.8,14721
1501797600,1405.5,1412.1,1403.2,1411,12151
1502056800,1411.6,1417.7,1406.2,1413.5,9211
1502143200,1413.2,1426.8,1405.8,1410,21143
1502229600,1408.4,1409.5,1391.4,1398.8,23740
1502316000,1398.6,1398.8,1366.6,1367.4,29622
1502402400,1367.8,1375.8,1364.1,1372.6,23829
1502661600,1371.9,1395,1371.9,1395,18258
1502748000,1394.3,1400.3,1381.4,1382.1,13781
1502834400,1382.2,1392.1,1380.1,1381.4,15080
1502920800,1381,1385.2,1351.5,1354.3,33533
1503007200,1352.7,1362,1348.7,1356.9,24551
1503266400,1358.6,1360.9,1348.8,1355.6,15654
1503352800,1355.5,1372.2,1355.5,1371.1,16832
1503439200,1369.2,1373.3,1359.4,1366,16261
1503525600,1366,1377.1,1363.8,1374,17431
1503612000,1374.2,1380.7,1369.9,1375.4,16234
1503871200,1375.6,1383.8,1372.4,1383.2,15536
1503957600,1375.4,1386,1368.5,1382.6,27260
1504044000,1383.5,1392.8,1378.9,1389.4,20730
1504130400,1389.7,1407.2,1389.3,1404.8,28336
1504216800,1403.5,1414.5,1403.5,1412.2,18672
1504476000,1404.5,1419.9,1393.5,1401,58154
1504648800,1400,1407.8,1397.9,1400.9,56435
1504735200,1400,1404.6,1393.3,1398.8,110598
1504821600,1398.6,1405.8,1393.4,1402.5,177349
1505080800,1401.5,1417.2,1401.5,1416.6,181603
1505167200,1415.8,1424.8,1415.7,1423.9,202257
1505253600,1423.2,1429.3,1419.7,1426.2,143985
1505340000,1426.2,1428.5,1421.1,1426,135888
1505426400,1425.5,1434,1420.5,1433.8,60742
1505685600,1432.7,1445.2,1431.6,1442,65628
1505772000,1441.1,1444.5,1437.8,1440.4,42991
1505858400,1440.7,1447.9,1439.6,1447,78485
1505944800,1446.4,1449.8,1441.9,1444.7,58202
1506031200,1444.4,1456,1438.6,1450.7,65989
1506290400,1449.9,1456.5,1444,1454.4,80570
1506376800,1454,1462.1,1451,1458.2,64575
1506463200,1457.7,1489.8,1457.1,1487,183473
1506549600,1486,1492.8,1478.7,1492.3,101019
1506636000,1492.2,1495.3,1488.5,1493,93280
1506895200,1495,1513.5,1491.6,1512.9,92481
1506981600,1512.5,1516.2,1504.4,1516.1,89811
1507068000,1515.5,1517.4,1505,1509.8,73785
1507154400,1508.5,1517.4,1508.5,1514,63467
1507240800,1513.6,1515,1506.6,1510.7,60826
1507500000,1510.8,1518,1502.8,1507.7,54419
1507586400,1507,1514,1505.3,1509.5,77377
1507672800,1509.7,1513.2,1505.7,1507.9,60027
1507759200,1508.1,1511.2,1501.1,1507.7,70298
1507845600,1507.6,1511.8,1503,1505.3,61449
1508104800,1506.7,1514.4,1501.2,1504.8,73882
1508191200,1505.2,1508.7,1495.8,1499.3,84540
1508277600,1499.7,1510.3,1499,1506.6,96438
1508364000,1506.3,1507.4,1491.9,1504,83594
1508450400,1503.5,1514.1,1502.6,1510,75931
1508709600,1508.6,1513.1,1496.3,1498.5,68427
1508796000,1496.6,1508,1496.6,1499.8,53460
1508882400,1499.8,1500.5,1481.9,1497.9,97211
1508968800,1497.8,1503.4,1494.6,1499.3,62403
1509055200,1499.6,1509.2,1492.5,1507.9,94230
1509314400,1507.6,1508.8,1483.1,1491.7,120264
1509400800,1490.9,1508,1490.4,1503.2,102775
1509487200,1503.4,1516.3,1483.5,1489.6,135935
1509573600,1488.6,1501.6,1482.2,1495.6,92441
1509660000,1495.6,1498.7,1489.5,1493.6,67919
1509922800,1493.7,1503,1489.2,1497.5,79803
1510009200,1498.1,1500.6,1474,1477.3,125341
1510095600,1476,1483.1,1467,1482.4,120572
1510182000,1482.9,1485.3,1461.4,1477.1,173627
1510268400,1477.5,1479.9,1470.3,1473,106273
1510527600,1474.6,1477.5,1463.2,1472.3,85311
1510614000,1472.4,1474.5,1464.3,1470.3,90447
1510700400,1469.8,1470.7,1453,1462.8,132971
1510786800,1463.8,1492.6,1462.1,1485.6,134040
1510873200,1485.7,1498.9,1480.2,1493,109846
1511132400,1492.6,1504.5,1486.3,1503.7,84425
1511218800,1503.7,1521.5,1501.8,1518.5,94612
1511305200,1517.9,1526.4,1514,1514.2,41208
1511391600,1512.8,1524.5,1510.3,1518.5,43404
1511737200,1520.2,1524.6,1512.6,1515,82248
1511823600,1515.4,1538.2,1511.5,1536.9,125638
1511910000,1535.8,1550.7,1534.5,1541.3,136222
1511996400,1541.8,1554.1,1538.8,1543.4,165135
1512082800,1542.6,1545.9,1494.8,1537.1,239369
1512342000,1547.7,1562,1528.9,1531.7,162229
1512428400,1532.1,1539.3,1515.1,1516.5,143969
1512514800,1516.2,1519.6,1506.6,1509.6,124147
1512601200,1509,1526.1,1507.1,1521.4,204875
1512687600,1521.5,1529.7,1519.8,1521.8,221434
1512946800,1521.7,1528.2,1517.1,1524.2,247564
1513033200,1523.2,1526.3,1515.1,1517.4,122769
1513119600,1519.8,1537.5,1512.7,1528.3,171616
1513206000,1528.3,1531.8,1505.1,1509.7,152017
1513292400,1509.5,1542.7,1509.1,1536.8,145223
1513551600,1536.6,1557,1535.5,1552.6,100439
1513638000,1552.2,1556.8,1536.1,1538.8,89562
1513724400,1538.5,1548.8,1537.5,1540,82396
1513810800,1540.2,1555.6,1539.1,1550.2,66488
1513897200,1550.5,1553.7,1542.9,1544,36695
1514156400,1544.3,1550.2,1542.8,1547.6,37195
1514329200,1548.2,1554,1540.9,1545.3,62646
1514415600,1544.8,1550.3,1542.8,1549.1,42124
1514502000,1548.9,1557,1529.5,1533,97909
1514761200,1538.8,1553.2,1533.5,1548.9,107483
1514934000,1548.8,1557.7,1547.8,1553.9,92646
1515020400,1554.5,1564,1552.8,1557.6,74776
1515106800,1557.2,1562.6,1551.6,1562,88061
1515366000,1561,1565.9,1546.8,1562.4,92580
1515452400,1562.5,1567.5,1558.7,1559.3,79417
1515538800,1559.2,1563.9,1548.5,1561.5,101342
1515625200,1561.4,1589.7,1559.1,1586.9,123788
1515711600,1586,1602.2,1585.2,1595,118605
1515970800,1594.1,1607.2,1570.7,1578.7,170923
1516143600,1578.1,1593.4,1575.7,1589.9,117927
1516230000,1588.8,1592,1574.4,1576.1,108950
1516316400,1576.7,1601.6,1572.5,1599.4,138361
1516575600,1593.4,1608.9,1591,1606.8,95270
1516662000,1607.2,1616.3,1599.8,1611.8,96856
1516748400,1611.8,1619.2,1596.5,1601.7,128469
1516834800,1601.1,1612.4,1594.6,1604.5,106295
1516921200,1604,1610,1600.1,1609,69360
1517180400,1609.1,1612.9,1596.9,1598.2,90577
1517266800,1598.9,1601.5,1579.6,1585.8,134710
1517353200,1586.3,1596.7,1570.8,1576.4,126675
1517439600,1578.7,1584.8,1565.5,1581.6,136429
1517526000,1583,1585.8,1542.2,1545.7,179494
1517785200,1543.5,1548.5,1447.3,1468.2,263121
1517871600,1470.6,1513.6,1415.1,1502.8,250735
1517958000,1502.2,1517.9,1487.5,1496.7,182834
1518044400,1495.6,1512,1461.7,1466.4,198916
1518130800,1463.8,1489.3,1433.8,1477.3,280428
1518390000,1480.2,1498.5,1463.6,1488.3,196111
1518476400,1489.4,1497.8,1475.9,1496.6,102455
1518562800,1496.2,1524.7,1470,1522.4,174072
1518649200,1521.5,1542.6,1514.9,1540.3,110308
1518735600,1539,1552.6,1533.9,1544.5,122115
1518994800,1543.5,1551,1526,1531.5,113145
1519167600,1530.6,1557.6,1524.1,1527.6,131682
1519254000,1527.6,1549.7,1517,1538.3,112464
1519340400,1536.5,1551.8,1530.5,1548.7,0
1519599600,1552.3,1563.5,1543.3,1560.3,75032
1519686000,1560.6,1567.9,1535.1,1537.9,105290
1519772400,1537.9,1544.8,1508.1,1512.6,146383
1519858800,1512,1523.9,1491.7,1506.5,193204
1519945200,1505.4,1535.9,1490.4,1529,151598
1520204400,1525.5,1550.8,1514.8,1543.2,128002
1520290800,1543.2,1562.6,1536,1557.8,109833
1520377200,1549.8,1578.1,1538,1572.7,134921
1520463600,1574.2,1582.9,1563,1573.9,162802
1520550000,1573.2,1598.5,1570,1597.6,170839
1520805600,1599,1606.7,1593.2,1601.4,222797
1520892000,1601.7,1611.9,1590.1,1595.2,126322
1520978400,1596.8,1607.8,1585.8,1589.7,135100
1521064800,1588.7,1593.2,1575.1,1584.8,112504
1521151200,1584.6,1594.8,1579,1590,112280
1521410400,1591.2,1591.2,1555.1,1577.5,121003
1521496800,1577.5,1582.3,1568.6,1576,80768
1521583200,1575.9,1594.2,1570.9,1584,109879
1521669600,1583.6,1589.8,1542.4,1546.8,181540
1521756000,1547,1555.2,1513.1,1519.4,187902
1522015200,1518.4,1547,1516.2,1546.7,137168
1522101600,1546,1557.5,1509.4,1517.5,154513
1522188000,1516.6,1526.8,1506.2,1519.2,158398
1522274400,1519.8,1543.6,1514.5,1527,142313
1522620000,1527.5,1532.7,1482.5,1496.2,176431
1522706400,1495.2,1517.5,1492.8,1515.1,138667
1522792800,1514.5,1537.4,1484.4,1532.7,132697
1522879200,1534.2,1547.6,1532.3,1545.8,97445
1522965600,1545.6,1547.1,1502.3,1517.5,143614
1523224800,1517.2,1537.5,1513.5,1519.8,93084
1523311200,1519,1551.5,1514.2,1545.4,121205
1523397600,1544.9,1554.8,1530.3,1549.4,87652
1523484000,1549,1565.6,1548.8,1558.9,81507
1523570400,1558.3,1564.7,1546.5,1553.8,96307
1523829600,1557.9,1570.4,1552.7,1565.2,96186
1523916000,1565.6,1587,1564.6,1583.1,92271
1524002400,1582.8,1595.9,1582.2,1588.8,80293
1524088800,1588,1590.9,1570.1,1574.6,89091
1524175200,1574.5,1578.7,1562.5,1566.8,94369
1524434400,1573.9,1574.4,1556.7,1564.8,65551
1524520800,1564.2,1577.8,1542.9,1557,134372
1524607200,1556.3,1559.9,1540.4,1556.5,121512
1524693600,1556.3,1565.6,1550.1,1562.6,92993
1524780000,1563.6,1564.7,1548.5,1557.4,86429
1525039200,1557.5,1567.4,1541.7,1543,102790
1525125600,1543,1555,1527.2,1553.8,114649
1525212000,1553.1,1568.2,1546.6,1552.4,93731
1525298400,1552.6,1558.2,1531,1550.6,137459
1525384800,1550.1,1575.2,1537.6,1567,111839
1525644000,1566.8,1588.7,1565.7,1580.5,86127
1525730400,1580.5,1590,1575.1,1589.9,99277
1525816800,1589.1,1600.9,1583.5,1598.3,97288
1525903200,1598.2,1611.5,1596.3,1604.1,84089
1525989600,1604.3,1611,1599.8,1607.8,87044
1526248800,1608.5,1616.4,1598.4,1603.1,102885
1526335200,1604,1605.7,1591,1602.6,110559
1526421600,1602.7,1622.8,1598.9,1619.3,95436
1526508000,1619.7,1629.6,1616.3,1626.5,87643
1526594400,1626.3,1632.5,1623.7,1626.7,87071
1526853600,1633.7,1641.6,1630.9,1640.4,81926
1526940000,1640.4,1643.8,1625.4,1626.2,76218
1527026400,1625.8,1632.1,1618.1,1629.7,88235
1527112800,1629.5,1632.4,1614.7,1630.3,94847
1527199200,1629.8,1636.3,1623.1,1625.7,73372
1527458400,1624,1630.9,1607.1,1625.7,144076
1527631200,1626,1652.8,1621.1,1648.5,127606
1527717600,1648.5,1654.2,1631.6,1637.9,138677
1527804000,1637.9,1652.2,1636.9,1650.4,113895
1528063200,1648.7,1656.1,1641.2,1655.1,94884
1528149600,1655,1667.7,1651.4,1665.6,100441
1528236000,1665.7,1679.4,1663.8,1677.9,102858
1528322400,1678,1681.2,1659.9,1670.8,173620
1528408800,1671,1673.7,1661,1671.1,182483
1528668000,1668.5,1678.7,1666.2,1674.6,237882
1528754400,1674.7,1686.8,1672.2,1682.8,136805
1528840800,1688.5,1691.2,1678.6,1681.3,146258
1528927200,1680.9,1692.1,1675.9,1691.9,114355
1529013600,1689.5,1691.8,1676.5,1688.4,128066
1529272800,1687.5,1699.8,1677.2,1698.6,99617
1529359200,1698.5,1699.8,1675.6,1699.3,138870
1529445600,1699,1713.9,1694.9,1712.3,113402
