Date,Close
1998-12-22,14.472651481628418
1998-12-23,14.725194931030272
1998-12-24,14.919458389282228
1998-12-28,14.997163772583008
1998-12-29,15.21084690093994
1998-12-30,15.142862319946287
1998-12-31,15.26912784576416
1999-01-04,15.055438995361328
1999-01-05,15.366271018981934
1999-01-06,15.696511268615724
1999-01-07,15.560528755187988
1999-01-08,15.677081108093262
1999-01-11,15.531381607055664
1999-01-12,15.346834182739258
1999-01-13,14.958306312561035
1999-01-14,14.890329360961914
1999-01-15,15.142862319946287
1999-01-19,15.113727569580078
1999-01-20,15.045733451843262
1999-01-21,14.919458389282228
1999-01-22,14.628055572509766
1999-01-25,14.870904922485352
1999-01-26,14.870904922485352
1999-01-27,14.987442016601562
1999-01-28,15.006876945495604
1999-01-29,15.104008674621582
1999-02-01,15.12343406677246
1999-02-02,15.006876945495604
1999-02-03,15.15257167816162
1999-02-04,15.171998023986816
1999-02-05,15.12343406677246
1999-02-08,15.171998023986816
1999-02-09,14.968025207519531
1999-02-10,15.026296615600586
1999-02-11,15.230279922485352
1999-02-12,15.142862319946287
1999-02-16,15.220571517944336
1999-02-17,15.220571517944336
1999-02-18,15.220571517944336
1999-02-19,15.317702293395996
1999-02-22,15.550811767578123
1999-02-23,15.541108131408691
1999-02-24,15.502249717712402
1999-02-25,15.191431999206545
1999-02-26,15.23998737335205
1999-03-01,15.230279922485352
1999-03-02,15.104008674621582
1999-03-03,15.016586303710938
1999-03-04,15.307973861694336
1999-03-05,15.647942543029783
1999-03-08,15.735370635986328
1999-03-09,15.813067436218262
1999-03-10,15.78393268585205
1999-03-11,15.803359031677246
1999-03-12,15.8519287109375
1999-03-15,15.813067436218262
1999-03-16,15.70622444152832
1999-03-17,15.677081108093262
1999-03-18,15.715934753417969
1999-03-19,15.813586235046388
1999-03-22,15.6965970993042
1999-03-23,15.326112747192385
1999-03-24,15.287124633789062
1999-03-25,15.452855110168455
1999-03-26,15.491857528686523
1999-03-29,15.745343208312988
1999-03-30,15.735589027404783
1999-03-31,15.560103416442873
1999-04-01,15.725844383239746
1999-04-05,16.06707191467285
1999-04-06,15.97933292388916
1999-04-07,16.00857925415039
1999-04-08,16.0963191986084
1999-04-09,16.1060733795166
1999-04-12,16.496049880981445
1999-04-13,16.622787475585938
1999-04-14,16.983524322509766
1999-04-15,17.422260284423828
1999-04-16,17.519739151000977
1999-04-19,17.66598129272461
1999-04-20,17.548986434936523
1999-04-21,17.607484817504883
1999-04-22,17.61724090576172
1999-04-23,17.753732681274414
1999-04-26,17.73423194885254
1999-04-27,17.82197380065918
1999-04-28,18.04620742797852
1999-04-29,18.11444854736328
1999-04-30,17.89996910095215
1999-05-03,18.250953674316406
1999-05-04,18.32894325256348
1999-05-05,18.32894325256348
1999-05-06,18.3679428100586
1999-05-07,18.718914031982425
1999-05-10,18.46544075012207
1999-05-11,18.777420043945312
1999-05-12,18.59218406677246
1999-05-13,18.40694808959961
1999-05-14,18.17295265197754
1999-05-17,18.133956909179688
1999-05-18,17.89996910095215
1999-05-19,18.17295265197754
1999-05-20,18.22169685363769
1999-05-21,18.007213592529297
1999-05-24,17.851221084594727
1999-05-25,17.792724609375
1999-05-26,17.66598129272461
1999-05-27,17.373504638671875
1999-05-28,17.548986434936523
1999-06-01,17.558744430541992
1999-06-02,17.792724609375
1999-06-03,17.977970123291016
1999-06-04,18.163206100463867
1999-06-07,18.338701248168945
1999-06-08,18.17295265197754
1999-06-09,18.19244766235352
1999-06-10,17.977970123291016
1999-06-11,17.94872283935547
1999-06-14,18.163206100463867
1999-06-15,18.22169685363769
1999-06-16,18.47517967224121
1999-06-17,18.62142562866211
1999-06-18,18.76230239868164
1999-06-21,18.508508682250977
1999-06-22,18.42065048217773
1999-06-23,18.479217529296875
1999-06-24,18.28398704528809
1999-06-25,18.176591873168945
1999-06-28,18.205888748168945
1999-06-29,18.30350685119629
1999-06-30,18.625638961791992
1999-07-01,18.635404586791992
1999-07-02,18.723262786865234
1999-07-06,18.742786407470703
1999-07-07,18.60612297058105
1999-07-08,18.67445945739746
1999-07-09,18.693971633911133
1999-07-12,18.528026580810547
1999-07-13,18.459693908691406
1999-07-14,18.55731201171875
1999-07-15,18.684213638305664
1999-07-16,18.713499069213867
1999-07-19,18.73302459716797
1999-07-20,18.713499069213867
1999-07-21,18.693971633911133
1999-07-22,18.625638961791992
1999-07-23,18.528026580810547
1999-07-26,18.391357421875
1999-07-27,18.635404586791992
1999-07-28,18.528026580810547
1999-07-29,18.157072067260746
1999-07-30,17.94232177734375
1999-08-02,17.991119384765625
1999-08-03,18.00088882446289
1999-08-04,17.86422348022461
1999-08-05,17.961835861206055
1999-08-06,17.79588508605957
1999-08-09,17.737314224243164
1999-08-10,17.57135772705078
1999-08-11,17.88374900817871
1999-08-12,17.815410614013672
1999-08-13,18.12779235839844
1999-08-16,18.196117401123047
1999-08-17,18.44993019104004
1999-08-18,18.27422523498535
1999-08-19,18.03993225097656
1999-08-20,18.22541236877441
1999-08-23,18.615890502929688
1999-08-24,18.625638961791992
1999-08-25,18.830642700195312
1999-08-26,18.73302459716797
1999-08-27,18.51825714111328
1999-08-30,18.049699783325195
1999-08-31,18.088741302490234
1999-09-01,18.137544631958008
1999-09-02,17.98136329650879
1999-09-03,18.42065048217773
1999-09-07,18.625638961791992
1999-09-08,18.684213638305664
1999-09-09,18.54754638671875
1999-09-10,18.49873161315918
1999-09-13,18.362075805664062
1999-09-14,18.196117401123047
1999-09-15,18.22541236877441
1999-09-16,18.0594539642334
1999-09-17,18.357322692871094
1999-09-20,18.376876831054688
1999-09-21,18.142168045043945
1999-09-22,18.083478927612305
1999-09-23,17.93677520751953
1999-09-24,17.55534553527832
1999-09-27,17.780298233032227
1999-09-28,17.565120697021484
1999-09-29,17.66292953491211
1999-09-30,17.995458602905273
1999-10-01,17.750957489013672
1999-10-04,18.063920974731445
1999-10-05,17.878097534179688
1999-10-06,18.13237953186035
1999-10-07,18.15194129943848
1999-10-08,18.39644432067871
1999-10-11,18.425785064697266
1999-10-12,18.04435157775879
1999-10-13,17.53579330444336
1999-10-14,17.359756469726562
1999-10-15,17.1152400970459
1999-10-18,16.782712936401367
1999-10-19,16.792499542236328
1999-10-20,16.939199447631836
1999-10-21,16.753374099731445
1999-10-22,17.203266143798828
1999-10-25,17.17392349243164
1999-10-26,17.06633949279785
1999-10-27,17.12502098083496
1999-10-28,17.5162296295166
1999-10-29,17.604246139526367
1999-11-01,17.15436553955078
1999-11-02,17.369529724121094
1999-11-03,17.252164840698242
1999-11-04,17.203266143798828
1999-11-05,17.291284561157227
1999-11-08,17.320629119873047
1999-11-09,17.33041000366211
1999-11-10,17.261934280395508
1999-11-11,17.33041000366211
1999-11-12,17.447771072387695
1999-11-15,17.54556655883789
1999-11-16,17.95633316040039
1999-11-17,18.073699951171875
1999-11-18,18.13237953186035
1999-11-19,17.917217254638672
1999-11-22,17.838970184326172
1999-11-23,17.66292953491211
1999-11-24,17.672706604003906
1999-11-26,17.58469009399414
1999-11-29,17.291284561157227
1999-11-30,17.213037490844727
1999-12-01,17.34996223449707
1999-12-02,17.310840606689453
1999-12-03,17.594472885131836
1999-12-06,17.54556655883789
