Date,Close
1962-01-02,1.0409538745880127
1962-01-03,1.05267596244812
1962-01-04,1.0597100257873535
1962-01-05,1.0573655366897583
1962-01-08,1.0620553493499756
1962-01-09,1.0597100257873535
1962-01-10,1.0386087894439695
1962-01-11,1.0386087894439695
1962-01-12,1.0292315483093262
1962-01-15,1.0104752779006958
1962-01-16,0.9964097738265992
1962-01-17,0.9987539052963256
1962-01-18,0.9987539052963256
1962-01-19,0.9987539052963256
1962-01-22,0.9870307445526124
1962-01-23,0.9870307445526124
1962-01-24,0.9776527881622314
1962-01-25,0.9753075242042542
1962-01-26,0.965930163860321
1962-01-29,0.9682742357254028
1962-01-30,0.9823419451713562
1962-01-31,0.9964097738265992
1962-02-01,0.9964097738265992
1962-02-02,0.9987539052963256
1962-02-05,1.0081316232681274
1962-02-06,1.0142782926559448
1962-02-07,1.026099681854248
1962-02-08,1.026099681854248
1962-02-09,1.023735523223877
1962-02-12,1.023735523223877
1962-02-13,1.0166431665420532
1962-02-14,0.995363712310791
1962-02-15,0.9977285861968994
1962-02-16,0.9906352162361144
1962-02-19,0.995363712310791
1962-02-20,0.9906352162361144
1962-02-21,0.971721351146698
1962-02-23,0.9551711082458496
1962-02-26,0.938620626926422
1962-02-27,0.9551711082458496
1962-02-28,0.9764497876167296
1962-03-01,0.9740850329399108
1962-03-02,0.9693562388420104
1962-03-05,0.9598987698554992
1962-03-06,0.945713758468628
1962-03-07,0.9315273761749268
1962-03-08,0.948078989982605
1962-03-09,0.9528068900108336
1962-03-12,0.936257004737854
1962-03-13,0.948078989982605
1962-03-14,0.9504428505897522
1962-03-15,0.9433499574661256
1962-03-16,0.9433499574661256
1962-03-19,0.9433499574661256
1962-03-20,0.9433499574661256
1962-03-21,0.9315273761749268
1962-03-22,0.9220713973045348
1962-03-23,0.9149789214134216
1962-03-26,0.9078854322433472
1962-03-27,0.896064281463623
1962-03-28,0.896064281463623
1962-03-29,0.8866078853607178
1962-03-30,0.8842427730560303
1962-04-02,0.8700563907623291
1962-04-03,0.865328848361969
1962-04-04,0.8605993986129761
1962-04-05,0.8771498799324036
1962-04-06,0.8842427730560303
1962-04-09,0.8700563907623291
1962-04-10,0.8795145750045776
1962-04-11,0.8795145750045776
1962-04-12,0.8700563907623291
1962-04-13,0.8771498799324036
1962-04-16,0.865328848361969
1962-04-17,0.8795145750045776
1962-04-18,0.8700563907623291
1962-04-19,0.8700563907623291
1962-04-23,0.8629637956619263
1962-04-24,0.8582357168197632
1962-04-25,0.834593653678894
1962-04-26,0.827500581741333
1962-04-27,0.8227709531784058
1962-04-30,0.8298639059066772
1962-05-01,0.8416853547096252
1962-05-02,0.8393216133117676
1962-05-03,0.8511431813240051
1962-05-04,0.8440496921539307
1962-05-07,0.8440496921539307
1962-05-08,0.8383173942565918
1962-05-09,0.8215998411178589
1962-05-10,0.8120458126068115
1962-05-11,0.8120458126068115
1962-05-14,0.8526477813720703
1962-05-15,0.8383173942565918
1962-05-16,0.819211483001709
1962-05-17,0.8072688579559326
1962-05-18,0.7881622910499573
1962-05-21,0.7953270673751831
1962-05-22,0.7809965014457703
1962-05-23,0.7714428901672363
1962-05-24,0.7690552473068237
1962-05-25,0.7666664123535156
1962-05-28,0.7380061149597168
1962-05-29,0.8024922609329224
1962-05-31,0.8001043200492859
1962-06-01,0.7881622910499573
1962-06-04,0.7690552473068237
1962-06-05,0.7881622910499573
1962-06-06,0.7905500531196594
1962-06-07,0.7881622910499573
1962-06-08,0.7977153062820435
1962-06-11,0.7738316059112549
1962-06-12,0.7571130394935608
1962-06-13,0.7475599050521851
1962-06-14,0.7308409810066223
1962-06-15,0.7403942942619324
1962-06-18,0.7260647416114807
1962-06-19,0.7403942942619324
1962-06-20,0.7332293391227722
1962-06-21,0.7165113091468811
1962-06-22,0.6926272511482239
1962-06-25,0.6878499984741211
1962-06-26,0.6950157284736633
1962-06-27,0.7021809816360474
1962-06-28,0.7260647416114807
1962-06-29,0.7427830696105957
1962-07-02,0.735617458820343
1962-07-03,0.7451721429824829
1962-07-05,0.7547246217727661
1962-07-06,0.7308409810066223
1962-07-09,0.7236758470535278
1962-07-10,0.7451721429824829
1962-07-11,0.7451721429824829
1962-07-12,0.7451721429824829
1962-07-13,0.7427830696105957
1962-07-16,0.7260647416114807
1962-07-17,0.7165113091468811
1962-07-18,0.6997921466827393
1962-07-19,0.6974037289619446
1962-07-20,0.6926272511482239
1962-07-23,0.6926272511482239
1962-07-24,0.6950157284736633
1962-07-25,0.6902388334274292
1962-07-26,0.6974037289619446
1962-07-27,0.6974037289619446
1962-07-30,0.7021809816360474
1962-07-31,0.7069576978683472
1962-08-01,0.6974037289619446
1962-08-02,0.6950157284736633
1962-08-03,0.7021809816360474
1962-08-06,0.7069576978683472
1962-08-07,0.7108257412910461
1962-08-08,0.7059900760650635
1962-08-09,0.7011548280715942
1962-08-10,0.7059900760650635
1962-08-13,0.7059900760650635
1962-08-14,0.7059900760650635
1962-08-15,0.7253322005271912
1962-08-16,0.7156618237495422
1962-08-17,0.7229151725769043
1962-08-20,0.7350042462348938
1962-08-21,0.7350042462348938
1962-08-22,0.7543457746505737
1962-08-23,0.7446749806404114
1962-08-24,0.7350042462348938
1962-08-27,0.7374215126037598
1962-08-28,0.7325857281684875
1962-08-29,0.7325857281684875
1962-08-30,0.730168342590332
1962-08-31,0.7374215126037598
1962-09-04,0.7325857281684875
1962-09-05,0.730168342590332
1962-09-06,0.7277505397796631
1962-09-07,0.7277505397796631
1962-09-10,0.7229151725769043
1962-09-11,0.7325857281684875
1962-09-12,0.749510645866394
1962-09-13,0.7567641139030457
1962-09-14,0.7543457746505737
1962-09-17,0.7543457746505737
1962-09-18,0.7519281506538391
1962-09-19,0.7543457746505737
1962-09-20,0.730168342590332
1962-09-21,0.730168342590332
1962-09-24,0.7204968333244324
1962-09-25,0.7398393750190735
1962-09-26,0.7229151725769043
1962-09-27,0.7180790901184082
1962-09-28,0.7204968333244324
1962-10-01,0.7156618237495422
1962-10-02,0.7204968333244324
1962-10-03,0.7108257412910461
1962-10-04,0.7108257412910461
