Date,Close
2018-06-19,46.47213363647461
2018-06-20,47.048858642578125
2018-06-21,46.76048278808594
2018-06-22,46.96514129638672
2018-06-25,45.99774169921875
2018-06-26,46.07402420043945
2018-06-27,45.67217254638672
2018-06-28,46.12797164916992
2018-06-29,46.0721549987793
2018-07-02,46.36051177978516
2018-07-03,45.79309844970703
2018-07-05,46.49073791503906
2018-07-06,47.2255973815918
2018-07-09,47.49534606933594
2018-07-10,47.47581100463867
2018-07-11,47.41162490844727
2018-07-12,48.1557731628418
2018-07-13,48.08136367797852
2018-07-16,47.941837310791016
2018-07-17,47.95113754272461
2018-07-18,47.81160354614258
2018-07-19,47.47674560546875
2018-07-20,47.31861877441406
2018-07-23,47.513954162597656
2018-07-24,47.84881210327149
2018-07-25,48.1929931640625
2018-07-26,46.37540817260742
2018-07-27,45.49544525146485
2018-07-30,44.7791862487793
2018-07-31,45.07685852050781
2018-08-01,44.89080810546875
2018-08-02,45.1884651184082
2018-08-03,45.49544525146485
2018-08-06,45.95123291015625
2018-08-07,46.00704193115234
2018-08-08,45.96984100341797
2018-08-09,46.220985412597656
2018-08-10,45.83029556274414
2018-08-13,45.76519393920898
2018-08-14,46.09075927734375
2018-08-15,45.44892501831055
2018-08-16,45.43032836914063
2018-08-17,45.21638488769531
2018-08-20,45.290794372558594
2018-08-21,45.56985092163086
2018-08-22,45.514041900634766
2018-08-23,45.3280029296875
2018-08-24,45.98843765258789
2018-08-27,46.43492889404297
2018-08-28,46.23028945922852
2018-08-29,46.49073791503906
2018-08-30,46.2023811340332
2018-08-31,45.74660110473633
2018-09-04,45.17918395996094
2018-09-05,44.59316635131836
2018-09-06,44.25829315185547
2018-09-07,44.35131072998047
2018-09-10,44.4443359375
2018-09-11,44.89080810546875
2018-09-12,44.76058578491211
2018-09-13,45.07685852050781
2018-09-14,44.993141174316406
2018-09-17,44.55594253540039
2018-09-18,44.872215270996094
2018-09-19,44.993141174316406
2018-09-20,45.48613357543945
2018-09-21,45.282814025878906
2018-09-24,45.282814025878906
2018-09-25,45.30147171020508
2018-09-26,45.47866821289063
2018-09-27,45.87041473388672
2018-09-28,45.70252990722656
2018-10-01,45.515995025634766
2018-10-02,45.47866821289063
2018-10-03,45.68386459350586
2018-10-04,45.03096389770508
2018-10-05,44.60192489624024
2018-10-08,44.45270156860352
2018-10-09,44.42471694946289
2018-10-10,42.67124176025391
2018-10-11,42.30747604370117
2018-10-12,43.24951934814453
2018-10-15,43.081634521484375
2018-10-16,44.21952819824219
2018-10-17,44.39674377441406
2018-10-18,43.58528137207031
2018-10-19,43.57596206665039
2018-10-22,43.547977447509766
2018-10-23,43.4547004699707
2018-10-24,41.38410186767578
2018-10-25,42.75518035888672
2018-10-26,41.598609924316406
2018-10-29,40.95506286621094
2018-10-30,42.07429504394531
2018-10-31,42.94171142578125
2018-11-01,43.19354248046875
2018-11-02,42.75518035888672
2018-11-05,42.57796478271485
2018-11-06,42.82979965209961
2018-11-07,43.61327362060547
2018-11-08,43.20288848876953
2018-11-09,42.31680679321289
2018-11-12,41.68256378173828
2018-11-13,41.55198669433594
2018-11-14,41.75719833374024
2018-11-15,42.06497573852539
