Date,Close
1999-11-10,33.3360481262207
1999-11-11,36.63301467895508
1999-11-12,34.43503952026367
1999-11-15,33.70237731933594
1999-11-16,32.237056732177734
1999-11-17,33.06130599975586
1999-11-18,32.38970184326172
1999-11-19,31.748620986938477
1999-11-22,30.832782745361328
1999-11-23,32.32863235473633
1999-11-24,33.211822509765625
1999-11-26,33.917171478271484
1999-11-29,33.4265022277832
1999-11-30,32.41449737548828
1999-12-01,32.32250213623047
1999-12-02,32.9051628112793
1999-12-03,32.598506927490234
1999-12-06,32.50651168823242
1999-12-07,33.365169525146484
1999-12-08,33.549163818359375
1999-12-09,33.11983871459961
1999-12-10,32.44517135620117
1999-12-13,32.38383483886719
1999-12-14,31.893163681030273
1999-12-15,31.27984046936035
1999-12-16,31.40251350402832
1999-12-17,32.690513610839844
1999-12-20,33.61051559448242
1999-12-21,33.85582733154297
1999-12-22,32.87449645996094
1999-12-23,33.24250793457031
1999-12-27,34.19316482543945
1999-12-28,33.85582733154297
1999-12-29,33.365169525146484
1999-12-30,33.365169525146484
1999-12-31,33.85582733154297
2000-01-03,32.9051628112793
2000-01-04,31.862518310546875
2000-01-05,33.365169525146484
2000-01-06,33.365169525146484
2000-01-07,32.56783676147461
2000-01-10,32.9051628112793
2000-01-11,32.01585388183594
2000-01-12,33.058502197265625
2000-01-13,33.518489837646484
2000-01-14,33.88648986816406
2000-01-18,33.70249557495117
2000-01-19,33.48782730102539
2000-01-20,33.79450988769531
2000-01-21,32.99716567993164
2000-01-24,32.38383483886719
2000-01-25,32.32250213623047
2000-01-26,31.95450210571289
2000-01-27,31.95450210571289
2000-01-28,31.862518310546875
2000-01-31,29.43985366821289
2000-02-01,30.114524841308594
2000-02-02,28.581199645996094
2000-02-03,28.2745304107666
2000-02-04,27.66120719909668
2000-02-07,27.354522705078125
2000-02-08,29.133195877075195
2000-02-09,28.458528518676758
2000-02-10,27.9985294342041
2000-02-11,27.0478572845459
2000-02-14,26.679872512817383
2000-02-15,26.95587158203125
2000-02-16,27.477201461791992
2000-02-17,28.458528518676758
2000-02-18,27.93718910217285
